BirthYear,EducDeg,MonthSal,GeoLivArea,Children,ClaimsRate,PremMotor,PremHousehold,PremHealth,PremLife,PremWork,TotalPrem
1946,3,3579.0,4,0,0.2800000000000001,445.53,-10.0,107.91,9.780000000000001,22.78,575.9999999999999
1972,2,1956.0,4,0,0.81,172.59,636.525,181.48,43.23,5.670000000000002,1128.12
1955,4,3591.0,2,0,1.04,447.64,-25.0,130.58,0.8900000000000006,12.89,567.0
1956,3,3409.0,1,1,1.16,386.74,-30.55000000000001,151.03,25.45,16.78,549.45
1949,4,3388.0,4,0,1.03,430.08,58.900000000000006,138.47,18.78,13.889999999999999,660.12
1940,2,3598.0,4,0,1.0,285.83,54.45,259.27,30.56,22.45,652.56
1976,3,2328.0,4,1,0.92,187.59,141.15,246.27,80.46,26.45,681.9200000000001
1991,1,1497.0,1,0,0.050000000000000044,41.23000000000002,636.525,69.68,101.24,122.525,1451.3899999999999
1966,2,2079.0,1,1,1.06,460.42,19.450000000000003,41.11999999999999,34.34,49.23,604.5600000000001
1985,3,1687.0,2,1,1.1,233.6,48.349999999999994,200.15,14.78,109.8,606.68
1982,3,2095.0,3,1,0.99,434.08,40.0,137.47,15.78,20.78,648.1099999999999
1943,3,3345.0,3,0,1.02,252.16,-6.099999999999994,292.5,-0.10999999999999588,13.669999999999998,552.1199999999999
1991,3,1624.0,1,1,0.83,102.91,87.25,352.51,54.01,35.12,631.8
1941,3,3688.0,4,0,0.53,174.59,246.7,314.28,13.67,37.12,786.3599999999999
1943,4,4118.0,4,0,1.05,443.75,-40.0,123.58,12.889999999999999,14.78,555.0
1987,2,1786.0,3,0,0.95,287.72,187.8,230.82,38.23,24.67,769.24
1972,2,1731.0,2,1,0.95,245.38,142.8,280.83,34.45,2.8900000000000006,706.35
1954,3,3927.0,3,1,0.77,456.64,182.8,103.91,6.0,-4.109999999999999,745.24
1955,3,2896.0,4,1,0.0,388.74,132.25,129.69,25.56,32.56,708.8
1976,4,2646.0,1,1,0.17999999999999994,532.99,-40.0,41.11999999999999,6.0,-2.0,538.11
1956,1,3179.0,3,1,1.09,204.26,383.4,158.03,77.56999999999998,73.46000000000001,896.7199999999999
1946,3,3834.0,3,0,0.77,323.06,225.05,165.92,11.670000000000002,37.34,763.04
1987,1,1569.0,4,1,0.97,92.35,636.525,195.26,54.12,53.11999999999999,1420.5999999999997
1990,3,1779.0,4,1,0.49,211.04,128.9,284.72,63.900000000000006,16.56,705.12
1959,2,2802.0,4,0,0.93,332.95,94.45,210.93,24.67,25.56,688.5599999999998
1985,2,2297.0,4,1,0.52,210.15,171.7,209.04,82.57,52.9,726.36
1971,3,2675.0,4,1,0.31,432.97,-15.0,145.36,7.890000000000001,14.78,586.0
1968,2,2333.0,4,1,0.18999999999999995,366.29,206.7,140.25,0.8900000000000006,42.12,756.25
1939,2,3789.0,4,0,0.37,344.73,-50.0,207.26,4.890000000000001,46.23,553.11
1990,2,1081.0,1,1,0.55,242.38,307.85,171.92,17.67,81.35,821.17
1984,3,1371.0,3,1,1.07,269.83,62.8,203.15,44.23,50.23,630.24
1979,2,1967.0,3,1,0.99,371.96,92.8,107.91,8.779999999999998,52.79,634.2399999999999
1945,4,3346.0,1,0,0.65,222.04,201.7,284.61,16.56,28.56,753.4699999999999
1994,2,1533.0,4,1,0.72,261.94,295.05,124.8,69.57,64.57,815.9299999999998
1991,1,1796.0,1,1,1.25,96.24000000000001,235.6,210.93,125.19,34.34,774.48
1935,2,4292.0,1,1,1.04,457.64,-20.55000000000001,94.35,47.23,-1.1099999999999994,577.56
1986,2,1421.0,4,1,0.24,104.01999999999998,636.525,248.27,7.780000000000001,58.79,1114.56
1940,3,4097.0,4,0,0.39999999999999997,422.3,123.9,146.36,14.78,4.780000000000001,712.12
1943,3,3810.0,4,0,1.01,364.18,9.449999999999989,208.26,11.889999999999999,-2.110000000000003,591.67
1987,3,1468.0,1,0,0.72,138.58,342.85,260.16,101.24,24.45,867.2800000000002
1966,3,2257.0,3,1,0.17000000000000004,430.08,113.9,119.8,-1.0,31.34,694.12
1954,3,3781.0,3,1,0.27,406.3,104.45,118.69,14.78,30.34,674.5600000000001
1967,3,3149.0,3,1,0.74,452.42,212.25,89.35,12.889999999999999,1.8900000000000006,768.8000000000001
1936,3,4064.0,1,0,0.85,249.38,13.349999999999994,240.6,40.12,31.23,574.6800000000001
1973,3,2357.0,3,1,0.89,539.88,60.0,23.44999999999999,11.889999999999999,11.78,646.9999999999999
1996,1,1288.0,1,0,0.38,11.670000000000016,245.05,183.7,125.19,104.91,769.04
1994,3,1835.0,1,1,0.49,175.81,197.25,283.72,57.790000000000006,44.12,758.6899999999999
1949,2,3672.0,1,0,0.82,126.80000000000001,128.9,137.47,125.19,105.91,718.12
1951,4,3878.0,4,1,0.16000000000000003,492.76,-15.550000000000011,81.57,12.889999999999999,2.8900000000000006,574.56
1978,3,782.0,1,1,0.47,185.48,300.05,298.5,24.45,22.67,831.15
1965,2,2275.0,4,1,0.41,388.63,-40.0,139.25,4.780000000000001,23.45,516.11
1938,3,3442.0,1,1,0.88,452.53,84.45,106.02,1.8900000000000006,6.670000000000002,651.56
1972,2,2658.0,1,1,1.01,479.98,98.9,85.46,17.78,-8.0,674.12
1956,3,3266.0,4,1,0.93,420.3,88.9,140.47,35.45,2.0,687.1200000000001
1991,3,1628.0,3,1,0.76,124.69,539.0,216.93,119.8,7.780000000000001,1008.2
1984,3,1475.0,4,1,0.24,431.86,78.9,99.02,18.56,15.78,644.1199999999999
1945,2,3353.0,4,0,0.95,136.58,636.525,210.04,38.23,59.01,1139.5600000000002
1983,2,1225.0,1,1,1.03,327.06,3.9000000000000057,188.37,25.56,40.23,585.12
1994,2,1043.0,1,0,0.71,46.119999999999976,212.25,177.59,125.19,122.525,765.9100000000001
1989,3,1315.0,1,1,0.20999999999999996,499.54,70.0,67.68,-1.1099999999999994,16.89,653.0
1985,1,1392.0,4,1,0.84,131.47,348.4,164.81,125.19,42.12,854.72
1980,2,1978.0,1,1,0.54,343.62,156.7,127.69,13.78,75.46,717.25
1990,3,1486.0,4,1,0.69,163.03,211.7,335.73,25.45,24.45,760.3600000000001
1982,3,2028.0,4,1,1.01,523.21,75.0,46.010000000000005,7.890000000000001,14.89,667.0
1945,2,3494.0,3,0,1.01,322.06,271.15,216.82,5.0,13.889999999999999,828.92
1970,1,2298.0,3,1,0.99,503.76,49.45,75.68,18.67,8.0,655.5600000000001
1983,2,2215.0,1,1,0.79,420.19,151.15,109.02,-1.0,25.67,705.03
1944,3,3806.0,4,0,1.0,129.58,18.900000000000006,278.72,71.57,89.35,588.12
1945,2,3517.0,4,0,0.95,275.72,166.15,239.49,2.0,33.56,716.9200000000001
1955,2,3307.0,1,1,0.32999999999999996,440.75,106.7,101.24,4.780000000000001,-1.1099999999999994,652.36
1936,3,4402.0,2,0,0.9,190.37,-10.550000000000011,253.16,65.79,57.79,556.5600000000001
1945,2,3377.0,3,0,0.3,206.15,465.1,124.58,81.56999999999998,76.68,954.0799999999999
1995,2,1233.0,1,1,0.94,86.35,564.0,198.26,125.19,67.9,1047.2
1964,4,2936.0,4,1,1.18,585.22,-35.0,5.780000000000001,-3.9999999999999964,-11.0,541.0
1969,2,3012.0,3,1,0.35,456.53,93.9,104.02,15.78,13.889999999999999,684.1199999999999
1986,2,1506.0,4,1,0.32,333.84,222.25,202.37,22.45,-0.21999999999999886,780.6899999999999
1953,3,2742.0,4,0,0.57,121.91,276.15,96.13,125.19,106.02,831.92
1969,3,3057.0,4,1,0.21999999999999997,462.53,13.900000000000006,98.13,-1.9999999999999964,29.56,602.1199999999999
1987,2,1802.0,4,1,1.01,414.08,9.449999999999989,130.69,19.56,12.78,586.56
1966,3,2639.0,1,1,0.17000000000000004,514.21,40.0,49.00999999999999,5.890000000000001,4.890000000000001,614.0
1969,2,1901.0,4,1,0.95,515.54,30.0,66.79,6.780000000000001,3.0,622.1099999999999
1946,3,3648.0,3,0,0.52,161.81,235.05,273.05,31.45,64.68,766.0400000000002
1962,2,2594.0,4,1,0.78,395.52,127.25,119.8,-3.9999999999999964,25.34,663.91
1990,1,1356.0,3,1,0.24,143.47,338.95,220.04,88.46,110.13,901.05
1958,3,3063.0,1,0,0.29,384.63,53.900000000000006,164.81,2.8900000000000006,3.780000000000001,610.0099999999999
1949,3,4075.0,4,0,0.89,251.27,160.6,195.26,69.57,1.8900000000000006,678.59
1954,2,2940.0,4,0,0.46,350.62,230.05,137.58,65.9,15.89,800.0400000000001
1996,3,1165.0,4,1,0.45,183.58999999999997,595.1,135.58,121.8,48.89999999999999,1084.9700000000003
1960,3,2688.0,4,1,0.96,550.77,35.0,35.34,-1.0,8.0,628.11
1954,1,2985.0,2,0,0.59,183.7,369.5,155.14,80.46,105.8,894.6
1977,3,1834.0,4,1,0.9,421.08,63.349999999999994,120.8,-0.10999999999999588,11.670000000000002,616.7899999999998
1984,4,2295.0,1,1,0.72,304.17,182.8,223.82,14.78,5.780000000000001,731.3499999999999
1990,2,1266.0,1,1,0.53,139.58,270.05,315.63800000000003,28.56,25.67,779.4979999999999
1971,3,2773.0,4,1,0.18999999999999995,545.88,-55.0,35.22999999999999,-5.9999999999999964,9.0,529.11
1951,3,3036.0,1,1,0.5,292.72,52.8,230.71,19.56,30.45,626.24
1983,3,1636.0,1,1,1.01,297.5,104.45,271.05,24.67,14.89,712.56
1976,4,1448.0,4,1,0.15000000000000002,530.1,35.0,55.00999999999999,4.890000000000001,-4.0,621.0
1952,3,3983.0,1,0,0.47,62.67999999999998,427.85,380.74,9.780000000000001,34.23,915.28
1994,2,1850.0,1,0,0.49,7.670000000000016,636.525,221.71,125.19,1.7800000000000011,1204.0
1983,4,2206.0,4,1,0.27,348.51,138.35,163.92,29.56,41.45,721.79
1992,2,1124.0,1,1,0.24,74.68000000000004,636.525,182.7,72.68,78.46,1350.92
1958,3,3383.0,1,1,0.36,333.84,9.449999999999989,186.48,16.56,42.23,588.56
1975,3,2216.0,4,1,0.46,363.18,53.900000000000006,164.92,25.45,24.67,632.12
1952,2,3123.0,4,1,0.34,332.84,165.6,189.37,-5.9999999999999964,26.67,708.4799999999999
1990,3,972.0,1,1,0.46,50.900000000000034,220.05,314.28,29.56,122.525,755.04
1976,3,1483.0,4,1,0.34,331.73,68.35,214.93,-5.9999999999999964,23.67,632.68
1980,2,2037.0,1,1,0.9,96.13,416.2,201.37,13.78,122.525,922.8499999999999
1970,3,2198.0,4,1,0.0,532.99,50.0,39.120000000000005,2.0,8.0,632.11
1954,2,3757.0,3,0,0.61,211.93,373.95,180.7,54.12,93.46,914.16
1996,1,1526.0,4,1,0.9,19.44999999999999,364.5,199.15,125.19,122.525,879.6
1960,2,2915.0,4,1,0.20999999999999996,534.21,-40.55000000000001,60.00999999999999,9.889999999999999,3.0,566.5600000000001
1946,4,3439.0,4,1,1.08,393.63,92.25,110.02,26.45,22.45,644.8000000000001
1981,3,1889.0,4,1,0.45,297.61,-35.55000000000001,217.93,35.34,29.23,544.5600000000001
1956,3,3052.0,1,1,1.08,265.94,206.15,199.37,57.900000000000006,28.56,757.92
1979,1,1648.0,3,1,0.37,444.53,167.8,88.35,21.67,12.89,735.2399999999999
1951,2,2891.0,4,0,0.87,339.84,-30.0,157.03,65.79,41.34,574.0
1966,2,2779.0,4,1,0.98,375.96,143.35,154.03,30.45,12.89,716.68
1963,3,2650.0,2,1,0.14,531.99,34.45,49.22999999999999,2.8900000000000006,-1.0440000000000005,617.5160000000001
1981,4,1780.0,3,1,0.5,276.94,55.0,202.37,87.24,38.45,660.0
1971,2,2618.0,4,1,1.03,492.76,113.9,70.68,-3.9999999999999964,16.78,690.1199999999999
1984,3,1436.0,4,1,0.38,332.84,58.349999999999994,230.82,13.78,12.89,648.68
1943,2,4177.0,4,0,1.02,449.53,-10.550000000000011,109.8,9.780000000000001,7.0,565.56
1967,3,2609.0,4,1,1.02,533.88,15.0,39.229999999999976,-7.0000000000000036,17.89,599.0
1974,4,2017.0,1,1,0.19999999999999996,473.31,25.0,92.13,10.670000000000002,4.890000000000001,606.0
1961,2,3219.0,1,1,0.32999999999999996,404.52,42.8,152.25,7.780000000000001,-0.10999999999999943,607.2399999999999
1967,3,2621.0,4,1,0.7,427.86,163.35,73.68,18.56,37.23,720.6800000000001
1957,2,2885.0,4,1,1.03,316.17,358.4,130.58,27.56,42.01,874.7199999999999
1948,3,3534.0,4,0,0.45,455.53,212.25,75.57,27.56,4.890000000000001,775.7999999999998
1962,2,3099.0,1,1,0.85,232.71,-5.0,195.37,125.19,14.67,586.0
1975,3,1777.0,1,0,0.35,316.06,82.25,95.24,125.19,25.56,649.8
1977,3,1947.0,4,1,0.5,332.73,38.349999999999994,187.37,0.8900000000000006,36.34,595.6800000000001
1983,3,2354.0,1,1,0.99,408.41,128.35,139.47,15.67,20.78,712.68
1974,3,1565.0,4,0,0.13,522.1,24.450000000000003,45.22999999999999,9.889999999999999,3.780000000000001,605.45
1989,3,1386.0,3,1,0.68,235.71,181.15,234.6,28.34,62.01,741.8100000000001
1954,1,3045.0,3,1,0.59,240.49,450.65,114.91,70.68,55.9,932.63
1940,3,4209.0,1,0,0.79,152.14,196.15,354.51,41.34,6.780000000000001,750.92
1964,2,2430.0,1,1,0.98,481.2,13.900000000000006,88.35,-1.1099999999999994,3.780000000000001,586.12
1995,2,557.0,3,0,0.45,83.45999999999998,600.1,149.36,125.19,42.12,1088.1899999999998
1945,3,3488.0,3,0,1.01,405.41,48.900000000000006,163.92,1.8900000000000006,6.0,626.12
1954,3,3512.0,4,1,0.21999999999999997,420.97,28.900000000000006,124.8,12.78,8.670000000000002,596.1199999999999
1990,2,2144.0,3,1,0.96,198.48,619.55,207.15,10.670000000000002,54.79,1090.64
1967,3,2612.0,1,1,1.05,426.86,-30.0,136.58,3.8900000000000006,23.67,561.0
1950,3,3498.0,4,0,1.02,324.95,127.8,209.93,18.78,16.78,698.24
1974,1,1475.0,1,1,0.54,146.36,248.95,268.83,7.890000000000001,94.13,766.16
1946,1,3827.0,4,0,0.78,222.71,146.7,136.58,94.13,105.24,705.36
1939,3,4316.0,4,0,0.43,336.73,-35.55000000000001,227.71,1.8900000000000006,13.780000000000001,544.56
1967,4,2957.0,1,1,0.38,449.53,-70.0,115.8,6.780000000000001,7.668000000000003,509.778
1972,3,2119.0,1,1,0.77,373.85,153.35,165.92,10.780000000000001,0.7800000000000011,704.68
1989,3,1121.0,4,1,1.02,197.37,102.25,280.61,11.670000000000002,49.9,641.8
1988,2,865.0,3,1,1.01,87.24000000000001,99.45,379.85,9.780000000000001,83.24000000000001,659.56
1966,1,2582.0,2,1,1.05,231.6,98.9,246.38,34.34,47.9,659.12
1951,3,3111.0,2,0,1.03,239.38,156.7,228.82,23.56,57.9,706.3599999999999
1997,2,1326.0,2,0,0.41,108.91,636.525,134.58,86.35,122.525,1148.32
1969,2,2252.0,1,1,0.27,450.64,43.900000000000006,116.8,1.8900000000000006,7.780000000000001,621.0099999999999
1947,3,4039.0,4,0,1.04,371.96,128.35,169.81,-7.0000000000000036,15.67,678.7899999999998
1943,3,4021.0,4,0,0.9,157.03,182.25,292.39,52.12,59.12,742.91
1943,2,4132.0,4,0,0.22999999999999998,212.04,447.3,191.48,31.34,85.57,967.73
1987,3,1617.0,4,1,0.69,340.73,334.5,128.69,65.9,7.780000000000001,877.6
1971,3,2616.0,3,1,0.17999999999999994,445.64,39.45,112.91,8.779999999999998,15.78,622.56
1990,3,1721.0,1,1,0.61,142.47,393.95,291.61,32.34,72.79000000000002,933.1600000000001
1947,2,3669.0,3,0,1.04,240.6,524.55,176.81,34.34,42.23,1018.5300000000001
1982,3,1760.0,4,1,0.65,268.16,225.05,217.82,36.23,9.78,757.04
1987,3,1528.0,4,1,0.25999999999999995,381.07,152.8,178.7,4.780000000000001,5.890000000000001,723.2399999999999
1939,1,3776.0,3,0,0.58,175.81,108.35,261.27,19.67,119.58,684.68
1958,3,3128.0,4,1,1.04,341.73,98.35,220.93,4.890000000000001,21.78,687.68
1943,1,4013.0,3,0,0.35,298.61,146.15,118.91,64.79,84.46,712.92
1967,3,2641.0,4,1,1.0,536.1,-0.5500000000000114,39.120000000000005,-1.8220000000000027,-0.10999999999999943,572.7379999999999
1997,1,864.0,4,0,0.48,62.00999999999999,505.1,263.94,83.35,60.68,975.0799999999999
1994,1,1029.0,4,0,0.93,26.339999999999975,636.525,169.7,125.19,51.00999999999999,1167.67
1955,4,4045.0,4,1,0.24,440.86,-15.550000000000011,124.58,10.889999999999999,13.780000000000001,574.56
1973,2,2162.0,1,0,0.38,378.74,33.349999999999994,140.47,43.12,3.8900000000000006,599.57
1979,3,1691.0,4,1,0.82,404.63,128.35,137.36,23.67,14.67,708.68
1969,3,2615.0,1,1,0.17999999999999994,471.09,23.900000000000006,87.24,-3.0,-5.110000000000003,574.12
1997,1,1257.0,4,1,0.76,59.00999999999999,506.75,118.91,125.19,77.35,1004.51
1976,1,2423.0,1,1,0.49,227.82,102.25,219.82,67.68,37.34,654.91
1979,3,2380.0,4,1,0.15000000000000002,478.98,24.450000000000003,91.35,10.889999999999999,11.890000000000002,617.56
1974,2,1612.0,4,1,0.54,362.29,-25.55000000000001,148.25,52.12,30.45,567.5600000000001
1955,3,3232.0,2,1,0.9,460.42,97.25,56.78999999999999,9.889999999999999,33.45,657.8000000000001
1969,3,2532.0,3,1,0.10999999999999988,520.32,-0.5500000000000114,57.900000000000006,7.0,1.8900000000000006,586.56
1968,2,3219.0,1,1,0.2800000000000001,404.52,42.8,152.25,7.780000000000001,-0.10999999999999943,607.2399999999999
1998,1,1171.0,4,0,0.98,84.35,636.525,73.68,50.01,83.24000000000001,1654.8799999999999
1959,2,3067.0,2,1,0.0,212.04,549.55,96.35,65.79,104.91,1028.6399999999999
1957,3,3242.0,4,1,0.54,345.73,176.7,206.15,5.890000000000001,11.890000000000002,746.36
1977,1,2105.0,4,0,0.96,299.28,167.25,162.92,28.34,51.00999999999999,708.8
1977,2,2315.0,4,1,0.38,431.86,133.9,111.8,9.780000000000001,4.780000000000001,692.1199999999999
1987,3,973.0,1,1,0.13,302.39,510.1,131.47,22.67,31.45,998.08
1959,1,3215.0,4,0,1.1,120.57999999999998,298.95,276.72,84.46,40.45,821.1600000000001
1994,1,1051.0,1,0,0.64,56.78999999999999,555.65,193.48,74.57,122.525,1040.63
1969,2,2614.0,4,1,0.94,407.41,59.45,125.69,11.670000000000002,33.34,637.56
1940,2,3279.0,1,0,0.88,245.27,427.85,138.36,32.45,99.35,943.2800000000001
1959,3,2534.0,4,1,0.41,231.49,565.65,192.37,10.780000000000001,35.23,1035.52
1974,2,2510.0,1,1,0.67,272.94,44.45,220.04,44.23,61.79,643.4499999999999
1947,3,4121.0,3,0,1.09,290.832,0.0,278.83,7.624000000000002,27.56,604.846
1979,2,1602.0,4,1,0.25999999999999995,433.08,4.449999999999989,135.58,20.56,-0.10999999999999943,593.56
1952,2,3107.0,4,1,0.97,379.74,177.25,129.69,21.67,20.45,728.8000000000001
1968,3,2386.0,4,1,0.0,486.76,10.0,86.35,-5.0,13.889999999999999,592.0
1981,2,1924.0,4,1,0.81,96.01999999999998,372.85,258.05,65.79,68.57,861.28
1948,1,3950.0,4,1,0.87,236.49,202.25,214.04,47.12,49.9,749.8
1995,3,721.0,3,0,0.86,84.35,34.45,152.14,124.58,122.525,607.56
1979,3,1807.0,1,1,0.57,312.06,226.7,175.59,36.45,12.56,763.36
1993,3,1175.0,4,1,0.94,70.68,288.95,347.4,22.67,92.46,822.16
1998,1,1260.0,4,1,1.04,120.57999999999998,636.525,128.69,125.19,39.12,1083.3299999999997
1940,2,3596.0,4,1,0.37,415.3,70.0,160.14,-5.0,15.67,656.11
1975,3,2249.0,4,1,0.54,295.61,-25.0,274.94,15.67,0.7800000000000011,561.9999999999999
1965,3,2428.0,1,1,0.13,487.87,-11.099999999999994,73.57,7.890000000000001,14.89,573.1199999999999
1968,2,2483.0,1,1,0.0,160.03,73.35,129.69,116.91,122.525,650.6800000000001
1957,2,2241.0,1,0,0.96,176.7,506.2,207.04,78.46,35.56,1003.96
1941,3,3378.0,4,0,0.49,370.18,93.9,187.48,11.889999999999999,28.67,692.12
1942,3,3754.0,4,0,0.92,184.37,172.8,296.5,9.889999999999999,68.68,732.24
1983,3,1508.0,1,1,1.08,296.5,10.0,156.14,85.45999999999998,57.9,605.9999999999999
1942,1,3743.0,1,0,1.02,85.24000000000001,554.0,307.39,46.12,24.45,1017.2
1959,2,3212.0,1,1,1.0,316.95,33.900000000000006,189.59,41.34,39.45,621.2300000000001
1975,2,2315.0,1,1,0.51,352.29,148.35,181.59,3.8900000000000006,22.45,708.57
1972,2,1954.0,4,1,0.91,460.31,9.449999999999989,55.120000000000005,55.01,-0.21999999999999886,579.67
1996,1,768.0,2,1,0.83,287.72,636.525,85.46,67.79,10.0,1291.12
1960,2,2878.0,1,1,0.65,298.61,34.45,153.14,78.46,63.9,628.56
1976,4,1236.0,1,1,1.15,444.75,-70.0,130.47,6.890000000000001,-4.109999999999999,508.0
1975,2,2267.0,1,1,1.0,273.05,185.6,162.92,27.05,75.79,724.4099999999999
1982,2,2022.0,1,1,0.27,238.71,367.85,242.49,30.56,13.669999999999998,893.28
1954,3,3986.0,4,0,0.38,270.94,235.6,187.59,27.45,48.89999999999999,770.48
1986,3,2047.0,4,1,0.62,191.61399999999998,304.5,239.49,53.01,62.01,850.624
1974,3,2089.0,1,1,0.22999999999999998,443.86,39.45,125.8,11.670000000000002,8.780000000000001,629.56
1981,2,635.0,4,1,0.71,151.36,284.5,250.27,101.02,18.45,805.6
1957,2,2650.0,4,1,0.31,225.71,371.75,168.7,40.23,58.01,864.4000000000001
1973,1,1788.0,1,1,0.31,373.07,281.15,84.35,43.12,41.23,822.9200000000001
1963,4,2782.0,4,1,0.07999999999999996,545.99,4.449999999999989,45.12000000000002,-3.9999999999999964,5.0,596.5600000000001
1994,1,1012.0,4,0,0.0,63.900000000000006,206.15,122.69,125.19,122.525,742.03
1972,3,2951.0,4,1,1.07,478.2,-20.55000000000001,102.13,7.0,6.890000000000001,573.67
1940,3,3936.0,4,0,0.52,129.58,466.75,322.06,33.45,23.56,975.4000000000001
1961,2,2331.0,3,1,1.03,469.2,93.35,84.35,-0.10999999999999588,16.89,663.68
1985,2,1765.0,1,1,0.76,275.05,82.25,240.6,34.45,44.34,676.69
1989,3,1804.0,1,1,1.12,209.26,162.8,260.27,28.45,93.46,754.24
1994,3,1209.0,1,1,0.76,133.36,349.5,227.71,69.57,83.35,863.4900000000001
1967,3,1952.0,1,0,0.38,371.18,84.45,169.7,20.67,19.56,665.5599999999998
1966,2,2881.0,1,1,1.02,410.41,104.45,114.8,15.67,42.23,687.56
1941,3,4465.0,4,0,1.03,345.73,44.45,227.71,0.8900000000000006,19.67,638.4499999999999
1993,1,1169.0,4,1,0.46,19.560000000000002,636.525,89.24,125.19,115.02,1224.33
1966,3,2266.0,1,1,0.25,487.76,60.0,86.35,1.0,-8.0,627.11
1947,3,3634.0,1,0,0.17999999999999994,425.86,128.35,108.13,15.67,28.67,706.68
1939,3,3934.0,4,0,0.48,294.5,487.3,182.59,20.67,0.7800000000000011,985.8399999999999
1983,3,1621.0,1,1,1.01,224.82,172.8,320.17,-7.0000000000000036,28.45,739.24
1992,2,1423.3999999999999,2,1,0.79,156.25,0.0,237.71,12.889999999999999,110.13,516.98
1994,2,1657.0,1,1,1.0,19.44999999999999,131.15,133.58,94.24,122.525,676.9200000000001
1977,3,2418.0,4,1,0.2800000000000001,450.42,18.900000000000006,86.35,14.78,26.67,597.12
1967,3,2534.0,2,1,0.99,496.65,48.900000000000006,52.90000000000002,12.670000000000002,-7.0,604.1199999999999
1940,3,4108.0,2,0,0.2800000000000001,472.31,74.45,105.02000000000001,0.8900000000000006,0.8900000000000041,653.56
1975,3,2113.0,4,1,0.27,412.3,50.0,155.14,5.780000000000001,0.7800000000000011,624.0
1964,3,3333.0,4,1,0.69,343.62,266.15,199.37,4.780000000000001,15.89,829.81
1970,2,2937.0,1,1,0.24,445.86,9.449999999999989,115.91,16.56,9.78,597.56
1975,2,1725.0,3,1,0.0,449.75,29.450000000000003,137.47,7.0,0.8900000000000041,624.56
1977,3,2327.0,4,1,0.37,352.29,49.45,214.15,9.889999999999999,8.89,634.67
1985,3,1521.0,1,1,0.5,275.72,-50.0,273.05,10.670000000000002,31.56,541.0
1963,3,2700.0,4,1,1.01,348.51,117.25,163.92,23.45,13.669999999999998,666.8
1972,3,2269.0,4,1,0.31,441.86,88.9,119.91,5.0,35.45,691.12
1945,2,3990.0,1,0,0.88,140.47,636.525,158.14,41.34,59.79,1356.0399999999997
1982,2,1171.0,4,1,1.01,315.28,3.9000000000000057,238.49,24.67,15.78,598.1199999999999
1993,3,1403.0,3,1,0.71,97.35,411.2,224.71,99.02,65.57,897.8499999999999
1975,3,2052.0,1,1,1.03,447.53,152.8,76.57,23.56,8.780000000000001,709.2399999999998
1976,3,2542.0,4,1,0.43,412.3,98.35,119.69,22.67,26.67,679.6799999999998
1955,3,3223.0,2,1,0.57,255.16,43.900000000000006,226.71,87.46,10.89,624.12
1971,3,2331.0,1,0,1.0,276.72,136.7,50.900000000000006,125.19,11.670000000000002,675.36
1990,3,1077.0,3,1,1.09,330.73,428.4,111.91,63.900000000000006,21.78,956.7199999999999
1981,3,1750.0,4,1,0.68,226.6,89.45,291.5,26.45,15.56,649.56
1997,2,819.0,4,1,0.18999999999999995,67.79000000000002,636.525,223.93,125.19,1.0,1149.32
1947,3,4216.0,3,1,0.35,427.86,79.45,127.58,4.780000000000001,2.8900000000000006,642.56
1982,3,1705.0,4,1,0.43,227.82,289.5,108.01999999999998,82.57,122.525,831.5999999999999
1995,2,805.0,1,0,0.88,177.58999999999997,212.25,259.16,92.35,32.34,773.69
1965,2,2259.0,4,1,0.32,452.53,79.45,106.13,11.780000000000001,12.67,662.56
1965,3,2773.0,2,1,0.39,427.19,-0.5500000000000114,122.58,29.56,28.67,607.4499999999999
1985,3,2240.0,4,1,0.58,208.93,152.8,265.16,35.23,58.12,720.2400000000001
1996,2,1812.0,4,1,0.41,115.91,636.525,189.59,53.01,117.91,1164.8700000000001
1989,2,1078.0,4,1,0.69,139.47,387.3,240.38,99.13,11.670000000000002,877.9499999999999
1950,3,3111.0,4,1,0.81,198.48,83.9,159.14,83.57,122.525,676.1199999999999
1972,3,1519.0,1,1,0.98,501.65,39.45,52.90000000000002,19.67,13.889999999999999,627.56
1950,3,2880.0,4,0,1.04,202.26,180.6,264.16,26.56,63.01,736.5899999999999
1988,2,1367.0,4,1,0.49,210.93,137.25,114.02,125.19,117.02,706.8
1957,1,3110.0,4,1,1.26,116.01999999999998,255.6,163.81,60.790000000000006,122.525,804.48
1946,3,3654.0,1,0,0.53,62.78999999999999,436.75,360.4,12.78,79.68,952.3999999999999
1989,3,781.0000000000002,4,1,1.08,214.15,322.85,210.15,30.56,65.57,843.28
1943,3,4106.0,4,0,0.0,230.71,378.95,187.59,22.56,85.35,905.16
